Model,Year,Month,Precip_mm
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,4.917807272397743
GFDL-CM4,1990,10,0.6985506015724655
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,84.41758360582713
GFDL-CM4,1990,10,4.257476375967999
GFDL-CM4,1990,10,0.03507075643778235
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,4.560120083486096
GFDL-CM4,1990,11,0.05101203875018482
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,1.8313523178755203E-4
GFDL-CM4,1990,11,0.09890795832848535
GFDL-CM4,1990,11,0.34226175805715875
GFDL-CM4,1990,11,55.84505455279214
GFDL-CM4,1990,11,41.7547890697453
GFDL-CM4,1990,11,0.5377451606039634
GFDL-CM4,1990,11,0.5569992285146168
GFDL-CM4,1990,11,0.1848063681632673
GFDL-CM4,1990,11,22.004943054591767
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,11,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,1.2246335293702082E-4
GFDL-CM4,1990,12,0.022448108784537023
GFDL-CM4,1990,12,53.61855248310581
GFDL-CM4,1990,12,22.864401474896738
GFDL-CM4,1990,12,4.810878052963123E-6
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,4.691654309097162
GFDL-CM4,1990,12,0.3883416358276678
GFDL-CM4,1990,12,0.0010333834250194837
GFDL-CM4,1990,12,1.3205443199594107
GFDL-CM4,1990,12,0.1974646899946026
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,19.16654343564422
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,12.19075272402469
GFDL-CM4,1990,12,2.4590189256418835
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.02111651885810194
GFDL-CM4,1990,12,21.020463018221395
GFDL-CM4,1990,12,0.0
GFDL-CM4,1990,12,0.0029551634873935533
GFDL-CM4,1990,12,0.007059493680625986
GFDL-CM4,1990,12,0.052642703702872204
GFDL-CM4,1991,1,1.4168623134990486
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,1.143975114153089E-4
GFDL-CM4,1991,1,0.059805912038111426
GFDL-CM4,1991,1,0.008567464345249905
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,1.352803455821031
GFDL-CM4,1991,1,33.65936303485584
GFDL-CM4,1991,1,3.1002790693494306
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,5.3952932236737485
GFDL-CM4,1991,1,49.282688796033625
GFDL-CM4,1991,1,5.9752205712204886E-5
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,12.56821008639921
GFDL-CM4,1991,1,27.757343697757005
GFDL-CM4,1991,1,10.887044005438261
GFDL-CM4,1991,1,1.143121947997201
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,1,1.3802084228870356E-4
GFDL-CM4,1991,1,0.06709246586708259
GFDL-CM4,1991,1,36.44140285984304
GFDL-CM4,1991,1,41.9603605618253
GFDL-CM4,1991,1,3.945954446802207
GFDL-CM4,1991,1,0.0
GFDL-CM4,1991,2,45.64353088336408
GFDL-CM4,1991,2,6.913338010545695
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,5.218754591168109E-5
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.17218021726306362
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,2.9603500565489552E-5
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,2,4.113108246315626
GFDL-CM4,1991,2,5.4627730765538525
GFDL-CM4,1991,2,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.023216931312805063
GFDL-CM4,1991,3,0.12365225856085736
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.6245102992231011
GFDL-CM4,1991,3,25.191884093306104
GFDL-CM4,1991,3,20.051528907131782
GFDL-CM4,1991,3,3.5844580032439772
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,1.416638419434147E-4
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,14.446985390674895
GFDL-CM4,1991,3,12.915222046723303
GFDL-CM4,1991,3,11.457034820196412
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,0.0
GFDL-CM4,1991,3,2.0884117078475285E-4
GFDL-CM4,1991,3,30.001115956597957
GFDL-CM4,1991,3,59.564489817439814
GFDL-CM4,1991,3,26.14509952173451
GFDL-CM4,1991,4,1.6946045665497989
GFDL-CM4,1991,4,2.7458667566249355
GFDL-CM4,1991,4,0.0
GFDL-CM4,1991,4,0.0
GFDL-CM4,1991,4,0.0
GFDL-CM4,1991,4,0.028500851209851606
GFDL-CM4,1991,4,0.009955116730473508
GFDL-CM4,1991,4,0.0
GFDL-CM4,1991,4,0.0
GFDL-CM4,1991,4,0.0
GFDL-CM4,1991,4,2.718975523714213
GFDL-CM4,1991,4,1.8148288401244148
GFDL-CM4,1991,4,0.9037666131285974
GFDL-CM4,1991,4,0.10370195372907774
GFDL-CM4,1991,4,6.567619555812409
GFDL-CM4,1991,4,11.156441104553876
GFDL-CM4,1991,4,0.2620568679250525
GFDL-CM4,1991,4,0.1485016527998982
GFDL-CM4,1991,4,1.5556513193491046
GFDL-CM4,1991,4,0.01075705529190226
